Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
6505,1632.97197954461,36.207514034942,2.98804780776115e-05,0.50695827209235,-8.40102135968277e-05,7.56931526021461e-07,0.00949569237461949,0.0460554856788419,0.00252425967040047,7.59441791379948e-07,0.0257270982984655,7.59441791379948e-07,1.26659875354258e-06,0,0.025725831699712,0,8.50102135886395e-05,0,0.0257248316951886,1e-08,0.001,6.0681483,0.0040843447646122,6750.21716776976
6506,1632.82621229321,36.2044722339541,2.98804780775987e-05,0.506950371662678,-8.40102046743923e-05,7.56795162735907e-07,0.00949398169965578,0.0460920376587485,0.00252529543832058,7.59305427827023e-07,0.0257220703008445,7.59305427827023e-07,1.26637057231142e-06,0,0.0257208039302721,0,8.50102046662156e-05,0,0.0257198039257571,1e-08,0.001,6.2679492,0.004087609385895,6749.80697937383
6507,1632.68212847105,36.2014306888316,2.98804780775866e-05,0.506944009337819,-8.40101957433266e-05,7.56658716663909e-07,0.00949226998613761,0.0461494729585313,0.00252702341553942,7.59168981488158e-07,0.0257171176659906,7.59168981488158e-07,1.26614225255094e-06,0,0.025715851523738,0,8.50101957351428e-05,0,0.0257148515192187,1e-08,0.001,6.5857864,0.00409272446523995,6749.40151665077
6508,1632.54047131824,36.1983893995532,2.98804780775746e-05,0.50693986992012,-8.40101868036258e-05,7.56522187902928e-07,0.00949055723528764,0.0462180237102133,0.00252911781316171,7.59032452460052e-07,0.0257122750887223,7.59032452460052e-07,1.26591379442423e-06,0,0.0257110091749279,0,8.5010186795435e-05,0,0.0257100091704042,1e-08,0.001,7,0.00409882117373775,6749.00287162087
6509,1632.4016263589,36.1953483660978,2.98804780775625e-05,0.506938309011093,-8.40101778302852e-05,7.56385194838873e-07,0.00948883865976395,0.046288671710263,0.0025312782671121,7.58895459128615e-07,0.0257075475926496,7.58895459128615e-07,1.26568455936371e-06,0,0.0257062819080902,0,8.50101778220687e-05,0,0.0257052819035495,1e-08,0.001,7.4823619,0.0041050978579515,6748.61212981913
6510,1632.26565234905,36.1923075884449,2.98804780775497e-05,0.506939381376239,-8.40101688732829e-05,7.56248500761981e-07,0.00948712383502886,0.0463547211989522,0.00253328404323344,7.58758764783317e-07,0.0257029637830159,7.58758764783317e-07,1.26545582460838e-06,0,0.0257016983271913,0,8.50101688650782e-05,0,0.0257006983226588,1e-08,0.001,8,0.00411095970677558,6748.22945724872
6511,1632.13236527676,36.1892670665725,2.98804780775377e-05,0.506942918189888,-8.40101599076455e-05,7.56111724288727e-07,0.00948540797663287,0.0464118934164851,0.00253499370408007,7.58621988042164e-07,0.0256985020884642,7.58621988042164e-07,1.26522695197647e-06,0,0.0256972368615122,0,8.50101598994337e-05,0,0.0256962368569754,1e-08,0.001,8.5176381,0.00411602707806119,6747.85433666676
6512,1632.00142997615,36.1862268004593,2.98804780775257e-05,0.506948611332402,-8.40101509333681e-05,7.55974865516565e-07,0.00948369108579857,0.0464579362490401,0.00253633369160576,7.58485129001845e-07,0.0256941468278314,7.58485129001845e-07,1.26499794163105e-06,0,0.0256928818298897,0,8.50101509251494e-05,0,0.0256918818253484,1e-08,0.001,9,0.00412010068191735,6747.4858253428
6513,1631.87243322102,36.1831867900841,2.98804780775137e-05,0.506956080668344,-8.40101419253494e-05,7.55837541911214e-07,0.00948196836364028,0.0464919010123834,0.00253727303829831,7.5834780512808e-07,0.025689865698239,7.5834780512808e-07,1.26476815346477e-06,0,0.0256886009300855,0,8.5010141917105e-05,0,0.0256876009255271,1e-08,0.001,9.4142136,0.00412309721709435,6747.1227607343
6514,1631.74493178381,36.1801470354265,2.98804780775009e-05,0.506964918293665,-8.40101329337608e-05,7.5570051860437e-07,0.00948024940872136,0.0465136415649576,0.00253780865672541,7.58210781551794e-07,0.0256856639464317,7.58210781551794e-07,1.26453886779798e-06,0,0.0256843994075639,0,8.50101329255281e-05,0,0.0256833994030137,1e-08,0.001,9.7320508,0.00412500476560318,6746.76389573145
6515,1631.61847862708,36.1771075364645,2.98804780774889e-05,0.506974712656849,-8.40101239083835e-05,7.5556303020073e-07,0.0094785246191715,0.0465232302477647,0.00253794243536757,7.58073292879224e-07,0.0256814947150493,7.58073292879224e-07,1.26430880386922e-06,0,0.0256802304062454,0,8.50101239001252e-05,0,0.0256792304016781,1e-08,0.001,9.9318517,0.00412583087180705,6746.40797237189
6516,1631.49263396179,36.1740682931777,2.98804780774761e-05,0.506985058747106,-8.40101148994822e-05,7.55425842750072e-07,0.00947680360507137,0.0465208804421976,0.00253768273655022,7.57936105158606e-07,0.0256773634593911,7.57936105158606e-07,1.26407924353512e-06,0,0.0256760993801475,0,8.50101148912357e-05,0,0.0256750993755884,1e-08,0.001,10,0.00412559560514622,6746.05375296882
6517,1631.36696659069,36.171029305544,2.98804780774641e-05,0.506995559335333,-8.40101058819384e-05,7.55288573488266e-07,0.00947508156465188,0.0465066473124672,0.0025370309738326,7.57798835627352e-07,0.0256732370609513,7.57798835627352e-07,1.2638495463037e-06,0,0.025671973211405,0,8.50101058736849e-05,0,0.0256709732068414,1e-08,0.001,9.9318517,0.00412430498998196,6745.70002389712
6518,1631.24105055307,36.1679905735422,2.98804780774521e-05,0.507005821884993,-8.40100968305262e-05,7.55150838736463e-07,0.00947335368466875,0.0464804549173732,0.00253598403596849,7.57661100605844e-07,0.025669082621265,7.57661100605844e-07,1.26361907015235e-06,0,0.0256678190021948,0,8.50100968222469e-05,0,0.025666818997614,1e-08,0.001,9.7320508,0.00412195340406768,6745.34558615241
6519,1631.11446019002,36.164952097152,2.98804780774394e-05,0.507015454005739,-8.40100877956587e-05,7.5501340591684e-07,0.00947162959241938,0.0464422083578266,0.00253453951180796,7.57523667515484e-07,0.0256649063267504,7.57523667515484e-07,1.26338909923418e-06,0,0.0256636429376511,0,8.50100877873913e-05,0,0.0256626429330786,1e-08,0.001,9.4142136,0.00411853352998269,6744.98924146154
6520,1630.98676666174,36.1619138763512,2.98804780774274e-05,0.507024060243372,-8.4010078752145e-05,7.54875891578658e-07,0.00946990447752115,0.0463917920420826,0.00253269256950043,7.57386152907079e-07,0.0256606751682262,7.57386152907079e-07,1.26315899190829e-06,0,0.0256594120092343,0,8.50100787438707e-05,0,0.0256584120046573,1e-08,0.001,9,0.00411403621104541,6744.62978247772
6521,1630.85753957643,36.1588759111186,2.98804780774154e-05,0.507031243580068,-8.40100696746867e-05,7.54737911359705e-07,0.00946817351815703,0.0463294003028514,0.00253044840368578,7.57248172417644e-07,0.0256563560400916,7.57248172417644e-07,1.26292810500857e-06,0,0.0256550931119866,0,8.50100696663864e-05,0,0.0256540931073923,1e-08,0.001,8.5176381,0.00410847977636542,6744.2659973628
6522,1630.72635787685,36.1558382014339,2.98804780774027e-05,0.507036615470416,-8.40100606138419e-05,7.54600234049664e-07,0.00946644635877978,0.0462560263264503,0.0025278399776161,7.5711049483609e-07,0.0256519554147632,7.5711049483609e-07,1.26269772497644e-06,0,0.0256506927170382,0,8.50100606055535e-05,0,0.0256496927124523,1e-08,0.001,8,0.00410195339106019,6743.89670043122
6523,1630.59283566005,36.1528007472751,2.98804780773907e-05,0.507039819651275,-8.40100515190051e-05,7.54462090599566e-07,0.00946471335168388,0.0461738881165866,0.0025249387188835,7.56972351114993e-07,0.0256474292220314,7.56972351114993e-07,1.26246656493661e-06,0,0.0256461667554665,0,8.50100515106908e-05,0,0.0256451667508633,1e-08,0.001,7.4823619,0.00409465479905364,6743.52080483877
6524,1630.45666936374,36.1497635486217,2.9880478077378e-05,0.507040575665275,-8.40100424408278e-05,7.54324250708456e-07,0.00946298415273004,0.0460872819657503,0.00252188716948705,7.5683451095185e-07,0.0256427894600014,7.5683451095185e-07,1.26223591285215e-06,0,0.0256415272240886,0,8.50100424325254e-05,0,0.0256405272194938,1e-08,0.001,7,0.00408696594079205,6743.13745543641
6525,1630.31770877266,36.1467266054518,2.9880478077366e-05,0.507038744372586,-8.4010033353998e-05,7.54186329786456e-07,0.00946125393724512,0.0460028925628686,0.00251890619634851,7.56696589758334e-07,0.0256380161088742,7.56696589758334e-07,1.262005125176e-06,0,0.0256367541037491,0,8.50100333456886e-05,0,0.02563575409915,1e-08,0.001,6.5857864,0.00407948033646031,6742.74622870898
6526,1630.17604536922,36.143689917744,2.9880478077354e-05,0.507034409491122,-8.40100242330964e-05,7.54047942337681e-07,0.00945951786919023,0.0459296244792852,0.0025162913652162,7.56558202037785e-07,0.0256331003899107,7.56558202037785e-07,1.26177355684505e-06,0,0.0256318386163539,0,8.50100242247609e-05,0,0.0256308386117376,1e-08,0.001,6.2679492,0.00407298797353418,6742.34738158134
6527,1630.03209202348,36.1406534854782,2.98804780773413e-05,0.50702795119002,-8.4010015128923e-05,7.53909859420488e-07,0.00945778562147854,0.0458771923901636,0.0025143676719505,7.5642011884778e-07,0.0256280877564358,7.5642011884778e-07,1.26154249809695e-06,0,0.0256268262139377,0,8.50100151205994e-05,0,0.0256258262093299,1e-08,0.001,6.0681483,0.00406835008469036,6741.94207588545
6528,1629.88660890976,36.1376173086321,2.98804780773294e-05,0.507020070119781,-8.40100059906303e-05,7.5377130971993e-07,0.00945604751797793,0.0458532692542587,0.00251339054738748,7.5628156887493e-07,0.0256229874996089,7.5628156887493e-07,1.26131065826468e-06,0,0.0256217261889507,0,8.50100059822806e-05,0,0.0256207261843257,1e-08,0.001,6,0.00406624606906499,6741.53245146346
6529,1629.74063190151,36.1345813871855,2.98804780773166e-05,0.507011721492581,-8.40099968691118e-05,7.53633065198272e-07,0.00945431324294113,0.0458608579998002,0.00251346146101789,7.56143324079941e-07,0.0256178741211563,7.56143324079941e-07,1.26107932909844e-06,0,0.0256166130418272,0,8.50099968607741e-05,0,0.0256156130372108,1e-08,0.001,6.0681483,0.00406694035479787,6741.12142469174
6530,1629.59529852177,36.1315457211163,2.98804780773047e-05,0.507003954619068,-8.4009987713423e-05,7.53494353637741e-07,0.00945257310891008,0.0458968926179338,0.00251447682562134,7.56004612246601e-07,0.0256127744370257,7.56004612246601e-07,1.26084721842049e-06,0,0.0256115135898073,0,8.50099877050592e-05,0,0.0256105135851737,1e-08,0.001,6.2679492,0.0040701585065034,6740.71219850516
6531,1629.45163082811,36.1285103104042,2.9880478077292e-05,0.506997712630318,-8.40099785745544e-05,7.53355947902317e-07,0.0094508368114495,0.0459536556897926,0.00251617972548786,7.55866206237327e-07,0.0256077622951056,7.55866206237327e-07,1.26061561948988e-06,0,0.0256065016794861,0,8.50099785662025e-05,0,0.0256055016748611,1e-08,0.001,6.5857864,0.00407521333645345,6740.30765106427
6532,1629.31036417983,36.1254751550271,2.988047807728e-05,0.506993674435051,-8.40099694014644e-05,7.5321707487359e-07,0.00944909465180284,0.0460214152956821,0.00251824459375211,7.55727332935272e-07,0.0256028457015355,7.55727332935272e-07,1.26038323862181e-06,0,0.0256015853182969,0,8.50099693930864e-05,0,0.0256005853136546,1e-08,0.001,7,0.00408123926702487,6739.90985351578
6533,1629.17188007641,36.1224402549647,2.98804780772673e-05,0.506992192632632,-8.40099602452405e-05,7.53078508315075e-07,0.00944735633681946,0.0460912978306957,0.00252037741626935,7.55588766102387e-07,0.025598068655376,7.55588766102387e-07,1.26015137058056e-06,0,0.0255968085040054,0,8.50099602368745e-05,0,0.0255958084993717,1e-08,0.001,7.4823619,0.00408744752078266,6739.51988074129
6534,1629.03623656372,36.1194056101949,2.98804780772554e-05,0.506993321436908,-8.40099510547442e-05,7.52939474209891e-07,0.00944561215647154,0.0461565733048083,0.0025223543121336,7.55449731723358e-07,0.0255934075561195,7.55449731723358e-07,1.25991872017788e-06,0,0.0255921476373993,0,8.5009951046352e-05,0,0.0255911476327482,1e-08,0.001,8,0.00409324028522975,6739.13789684188
6535,1628.90325165832,36.1163712206975,2.98804780772427e-05,0.506996893546514,-8.40099418811599e-05,7.52800747218921e-07,0.00944387182886592,0.0462130686309123,0.00252403886961065,7.55311004457499e-07,0.0255888801749241,7.55311004457499e-07,1.25968658367966e-06,0,0.0255876204883405,0,8.50099418727799e-05,0,0.0255866204836979,1e-08,0.001,8.5176381,0.00409824730588505,6738.76338995309
6536,1628.77259370749,36.1133370864503,2.98804780772308e-05,0.50700260345609,-8.40099326732523e-05,7.52661552429001e-07,0.00944212563273087,0.0462585050206233,0.0025253556165657,7.55171809393215e-07,0.0255844447305311,7.55171809393215e-07,1.25945366439786e-06,0,0.0255831852768667,0,8.5009932664846e-05,0,0.0255821852722066,1e-08,0.001,9,0.00410226692892732,6738.39542663582
6537,1628.64385390988,36.110303207433,2.98804780772181e-05,0.507010074341692,-8.40099234823025e-05,7.52522665396176e-07,0.00944038329740305,0.0462920119909988,0.00252627769391875,7.5503292208498e-07,0.025580108469972,7.5503292208498e-07,1.25922126009627e-06,0,0.0255788492487119,0,8.50099234739084e-05,0,0.0255778492440604,1e-08,0.001,9.4142136,0.00410522278072489,6738.03285606868
6538,1628.51659368659,36.1072695836237,2.98804780772061e-05,0.507018901762843,-8.40099142569783e-05,7.5238331031319e-07,0.00943863509039437,0.0463133527475665,0.00252679696901017,7.54893566727111e-07,0.0255758246150401,7.54893566727111e-07,1.25898807259074e-06,0,0.0255745656269676,0,8.5009914248558e-05,0,0.0255735656222986,1e-08,0.001,9.7320508,0.00410709489115935,6737.67444344127
6539,1628.39037082846,36.1042362150019,2.98804780771934e-05,0.507028677791346,-8.4009905048658e-05,7.52244263629078e-07,0.00943689075224403,0.0463226920790011,0.00252692042040223,7.54754519767071e-07,0.0255715989038425,7.54754519767071e-07,1.25875540113932e-06,0,0.0255703401484414,0,8.50099050402499e-05,0,0.0255693401437809,1e-08,0.001,9.9318517,0.00410789898836465,6737.31894359104
6540,1628.26475017305,36.1012031015456,2.98804780771815e-05,0.507039000868386,-8.40098958059121e-05,7.52104748644671e-07,0.00943514053927491,0.0463201491143712,0.00252665124858116,7.54615004507262e-07,0.0255673847024767,7.54615004507262e-07,1.25852194606542e-06,0,0.0255661261805307,0,8.50098957974778e-05,0,0.0255651261758527,1e-08,0.001,10,0.00410764676782272,6736.96513107723
6541,1628.13930518501,36.0981702432346,2.98804780771688e-05,0.507049477266391,-8.40098865544378e-05,7.51965153745164e-07,0.0094333893237723,0.0463058252165001,0.00252599341363004,7.54475409331306e-07,0.0255631753258564,7.54475409331306e-07,1.25828835726691e-06,0,0.0255619170374992,0,8.50098865459965e-05,0,0.0255609170328167,1e-08,0.001,9.9318517,0.00410634833614382,6736.61180463656
6542,1628.01361444792,36.0951376400476,2.98804780771561e-05,0.507059717852762,-8.40098773200399e-05,7.51825868205563e-07,0.00943164198918414,0.0462796918026542,0.00252494639428455,7.54336123514995e-07,0.0255589643665163,7.54336123514995e-07,1.25805528613064e-06,0,0.0255577063112302,0,8.50098773116108e-05,0,0.0255567063065562,1e-08,0.001,9.7320508,0.00410400225640635,6736.25777730585
6543,1627.88725678031,36.0921052919626,2.98804780771442e-05,0.507069333581121,-8.40098680511397e-05,7.5168611399229e-07,0.0094298887750932,0.0462415619710804,0.00252350269654234,7.54196369025543e-07,0.0255547058186263,7.54196369025543e-07,1.2578214307471e-06,0,0.0255534479971955,0,8.50098680426843e-05,0,0.025552447992504,1e-08,0.001,9.4142136,0.00410059303856869,6735.90186266649
6544,1627.7598079755,36.0890731989594,2.98804780771315e-05,0.507077932480098,-8.40098587993584e-05,7.51546669777914e-07,0.00942813944993285,0.0461913911361881,0.0025216613807764,7.54056924533936e-07,0.0255504063768114,7.54056924533936e-07,1.25758809409504e-06,0,0.0255491487887173,0,8.50098587909153e-05,0,0.0255481487840343,1e-08,0.001,9,0.00409611780897583,6735.54286566031
6545,1627.63084219052,36.0860413610157,2.98804780771196e-05,0.507085120935202,-8.40098495130236e-05,7.51406756642403e-07,0.00942638424216529,0.0461293478842513,0.00251942627720952,7.53917011121726e-07,0.025546019803262,7.53917011121726e-07,1.25735397278162e-06,0,0.0255447624492892,0,8.50098495045542e-05,0,0.0255437624445887,1e-08,0.001,8.5176381,0.00409059259861717,6735.17958649874
6546,1627.49994284239,36.0830097781115,2.98804780771069e-05,0.507090513753979,-8.40098402438537e-05,7.51267154143679e-07,0.00942463293133063,0.0460564177784494,0.00251683012089008,7.53777408345251e-07,0.0255415531944068,7.53777408345251e-07,1.25712037126709e-06,0,0.0255402960740355,0,8.50098402353965e-05,0,0.0255392960693437,1e-08,0.001,8,0.00408410587945851,6734.81085135374
6547,1627.36672811615,36.0799784502245,2.9880478077095e-05,0.507093757735922,-8.40098309400792e-05,7.51127082477427e-07,0.00942287573479779,0.0459747985034103,0.00251394366010464,7.53637336401781e-07,0.0255369623462334,7.53637336401781e-07,1.25688598467889e-06,0,0.0255357054602488,0,8.50098309315956e-05,0,0.0255347054555394,1e-08,0.001,7.4823619,0.00407685357299481,6734.43558421442
6548,1627.23089765011,36.0769473773346,2.98804780770824e-05,0.507094574820636,-8.40098216535155e-05,7.50987322084731e-07,0.0094211224431861,0.0458887502764365,0.00251090825609849,7.53497575730814e-07,0.0255322598078612,7.53497575730814e-07,1.25665211895512e-06,0,0.0255310031557422,0,8.50098216450442e-05,0,0.0255300031510415,1e-08,0.001,7,0.00406921439484288,6734.05293841304
6549,1627.09230278257,36.0739165594196,2.98804780770704e-05,0.507092827029603,-8.4009812332296e-05,7.50847092279176e-07,0.00941936326279853,0.045804876565567,0.00250794154746584,7.5335734564752e-07,0.0255274122039317,7.5335734564752e-07,1.25641746774715e-06,0,0.025526155786464,0,8.50098123237982e-05,0,0.0255251557817458,1e-08,0.001,6.5857864,0.00406177463229578,6733.66249454993
6550,1626.95103401478,36.0708859964593,2.98804780770578e-05,0.507088597349942,-8.40098030023363e-05,7.50706783440744e-07,0.00941760309094496,0.0457320514409973,0.00250533907748827,7.53217036530296e-07,0.0255224370335924,7.53217036530296e-07,1.25618268429084e-06,0,0.0255211808509081,0,8.50098029938314e-05,0,0.0255201808461855,1e-08,0.001,6.2679492,0.00405532153545652,6733.26450695557
6551,1626.80749971951,36.0678556884327,2.98804780770451e-05,0.507082262568573,-8.400979368966e-05,7.50566786829379e-07,0.00941584683597432,0.0456798841889419,0.00250342179857361,7.53077039639878e-07,0.0255173666071286,7.53077039639878e-07,1.25594842329449e-06,0,0.0255161106587053,0,8.50097936811674e-05,0,0.0255151106539915,1e-08,0.001,6.0681483,0.00405070696375022,6732.86012553351
6552,1626.66245192299,36.0648256353175,2.98804780770332e-05,0.507074517224873,-8.4009784342251e-05,7.5042632043899e-07,0.00941408468763427,0.045655980957741,0.00250244286628149,7.52936572970971e-07,0.0255122093859798,7.52936572970971e-07,1.25571337620124e-06,0,0.0255109536726036,0,8.50097843337319e-05,0,0.0255099536678723,1e-08,0.001,6,0.00404860438062696,6732.45146852864
6553,1626.51691542515,36.0617958370935,2.98804780770205e-05,0.507066308227097,-8.40097750121678e-05,7.50286166909656e-07,0.00941232646413053,0.0456633195887424,0.00250250291323141,7.52796419162063e-07,0.025507039605589,7.52796419162063e-07,1.25547885262882e-06,0,0.0255057841267363,0,8.5009775003661e-05,0,0.0255047841220139,1e-08,0.001,6.0681483,0.00404927600389743,6732.04142296602
6554,1626.37201559654,36.0587662937387,2.98804780770086e-05,0.507058675771022,-8.40097656473008e-05,7.50145543358633e-07,0.00941056234421316,0.0456988585475699,0.00250349916881393,7.52655795332002e-07,0.0255018830235606,7.52655795332002e-07,1.25524354255345e-06,0,0.025500627780018,0,8.50097656387674e-05,0,0.025499627775278,1e-08,0.001,6.2679492,0.00405244961089561,6731.63315956636
6555,1626.22876357511,36.0557370052328,2.98804780769959e-05,0.507052554794547,-8.40097562736869e-05,7.50004841264699e-07,0.00940879723897639,0.0457549235404757,0.00250517569079828,7.52515092957972e-07,0.0254967999233012,7.52515092957972e-07,1.2550081010496e-06,0,0.0254955449152001,0,8.50097562651463e-05,0,0.0254945449104558,1e-08,0.001,6.5857864,0.0040574418990229,6731.22952754026
6556,1626.0878869009,36.0527079715547,2.98804780769832e-05,0.507048618343,-8.40097469174714e-05,7.49864452981142e-07,0.00940703607048514,0.0458219343984481,0.00250721352805855,7.52374704394058e-07,0.0254918374153747,7.52374704394058e-07,1.25477318465511e-06,0,0.0254905826421901,0,8.50097469089432e-05,0,0.0254895826374545,1e-08,0.001,7,0.00406340081189368,6730.8325773066
6557,1625.94976289231,36.0496791926824,2.98804780769713e-05,0.507047215855495,-8.4009737526395e-05,7.49723594313721e-07,0.00940526900103679,0.0458910016336366,0.00250931612069422,7.5223384544682e-07,0.0254869863884512,7.5223384544682e-07,1.25453748115163e-06,0,0.02548573185097,0,8.50097375178402e-05,0,0.0254847318462168,1e-08,0.001,7.4823619,0.00406953621646231,6730.4433726386
6558,1625.81444905949,36.0466506685955,2.98804780769586e-05,0.507048401152851,-8.40097281265678e-05,7.49582657397341e-07,0.00940350094995664,0.0459555226076409,0.00251126536022375,7.5209290824956e-07,0.0254822627842332,7.5209290824956e-07,1.25430164671155e-06,0,0.0254810084825865,0,8.50097281180059e-05,0,0.0254800084778289,1e-08,0.001,8,0.00407526162870774,6730.06207622423
6559,1625.681765331,36.0436223992729,2.98804780769459e-05,0.507052008357215,-8.4009718744208e-05,7.49442035238143e-07,0.0094017368474997,0.0460113385704143,0.00251292480621852,7.51952285809223e-07,0.0254776715327867,7.51952285809223e-07,1.25406633896516e-06,0,0.0254764174664477,0,8.50097187356586e-05,0,0.0254754174616989,1e-08,0.001,8.5176381,0.00408020808149782,6729.68818125624
6560,1625.5513836252,36.0405943846927,2.98804780769341e-05,0.507057734642787,-8.40097093269104e-05,7.493009423353e-07,0.00939996683957219,0.0460561900648069,0.00251421960491314,7.51811192625782e-07,0.0254731706936603,7.51811192625782e-07,1.25383024350774e-06,0,0.0254719168634168,0,8.50097093183344e-05,0,0.0254709168586502,1e-08,0.001,9,0.0040841756373937,6729.32076376241
6561,1625.42289955223,36.0375666248344,2.98804780769214e-05,0.507065206499724,-8.40096999271227e-05,7.49160164819152e-07,0.00939820078816509,0.0460892158196043,0.00251512320615064,7.51670414827971e-07,0.025468768126614,7.51670414827971e-07,1.25359467579738e-06,0,0.0254675145319382,0,8.50096999185592e-05,0,0.0254665145271804,1e-08,0.001,9.4142136,0.0040870887319015,6728.95868462044
6562,1625.29587927149,36.0345391196762,2.98804780769095e-05,0.507074023049565,-8.40096904923457e-05,7.49018916320943e-07,0.00939642882829652,0.0461101805751261,0.00251562750504032,7.51529166048644e-07,0.0254644169618534,7.51529166048644e-07,1.25335831997705e-06,0,0.0254631636035334,0,8.50096904837555e-05,0,0.0254621635987579,1e-08,0.001,9.7320508,0.00408892751838906,6728.60072158831
6563,1625.16988535838,36.0315118691977,2.98804780768968e-05,0.507083779963367,-8.40096810488112e-05,7.48877590063455e-07,0.00939465589293918,0.0461192253728142,0.00251573818106949,7.51387839508971e-07,0.0254601102057838,7.51387839508971e-07,1.25312183403951e-06,0,0.0254588570839497,0,8.5009681040214e-05,0,0.0254578570791697,1e-08,0.001,9.9318517,0.00408970560403712,6728.24564219705
6564,1625.04448739249,36.0284848733778,2.98804780768841e-05,0.507094079256525,-8.40096716228593e-05,7.48736580135269e-07,0.00939288692592725,0.0461165389971092,0.00251546228287642,7.5124682929834e-07,0.0254558412289408,7.5124682929834e-07,1.25288587742635e-06,0,0.0254545883430634,0,8.50096716142747e-05,0,0.0254535883382921,1e-08,0.001,10,0.00408944084588055,6727.89223359347
6565,1624.91926339562,36.0254581321946,2.98804780768722e-05,0.507104530622004,-8.40096621618411e-05,7.48595098869211e-07,0.0093911120459902,0.0461021513221221,0.00251479984928983,7.51105347750382e-07,0.0254515636919597,7.51105347750382e-07,1.25264913210781e-06,0,0.0254503110428276,0,8.50096621532298e-05,0,0.0254493110380385,1e-08,0.001,9.9318517,0.00408813699598876,6727.53930659741
6566,1624.79379654691,36.0224316456277,2.98804780768595e-05,0.507114748393867,-8.40096527184479e-05,7.48453934559162e-07,0.00938934114226058,0.0460760585356484,0.00251375170739099,7.50964183157365e-07,0.02544728499357,7.50964183157365e-07,1.25241291716233e-06,0,0.0254460325806529,0,8.50096527098493e-05,0,0.0254450325758726,1e-08,0.001,9.7320508,0.00408579479975365,6727.1856864473
6567,1624.66767022354,36.019405413655,2.98804780768476e-05,0.507124346959874,-8.4009643239937e-05,7.48312298675468e-07,0.00938756432264806,0.0460380744359703,0.00251231037652891,7.50822546991249e-07,0.0254429590290059,7.50822546991249e-07,1.25217591311695e-06,0,0.0254417068530927,0,8.50096432313116e-05,0,0.0254407068482946,1e-08,0.001,9.4142136,0.00408239881540036,6726.83019882372
6568,1624.54046480775,36.0163794362565,2.98804780768349e-05,0.507132937806329,-8.4009633752662e-05,7.48170585521987e-07,0.00938578653368746,0.0459881321408958,0.0025104736780589,7.50680833554278e-07,0.0254385797107877,7.50680833554278e-07,1.25193877977346e-06,0,0.0254373277720079,0,8.50096337440295e-05,0,0.0254363277672052,1e-08,0.001,9,0.00407794417801965,6726.47166084887
6569,1624.41175909082,36.013353713411,2.98804780768222e-05,0.507140130816454,-8.40096242830846e-05,7.48029190262912e-07,0.00938401273270646,0.0459264689789764,0.00250824927760886,7.50539438011451e-07,0.0254341409159896,7.50539438011451e-07,1.25170217837327e-06,0,0.0254328892138113,0,8.50096242744648e-05,0,0.0254318892090175,1e-08,0.001,8.5176381,0.00407245299942371,6726.10888504061
6570,1624.28114091226,36.0103282450963,2.98804780768103e-05,0.507145544118037,-8.40096147783123e-05,7.47887323078346e-07,0.00938223301142867,0.0458539677849144,0.00250566444674398,7.50397570543682e-07,0.0254295967262953,7.50397570543682e-07,1.25146478728443e-06,0,0.025428345261508,0,8.50096147696657e-05,0,0.0254273452566964,1e-08,0.001,8,0.00406600462483484,6725.74070929825
6571,1624.14823263626,36.0073030312924,2.98804780767976e-05,0.507148827671311,-8.40096052647719e-05,7.47745378917639e-07,0.00938045232448658,0.045772876944734,0.00250279317134528,7.502556260987e-07,0.0254249430499133,7.502556260987e-07,1.25122726738885e-06,0,0.0254236918226459,0,8.50096052561181e-05,0,0.0254226918178297,1e-08,0.001,7.4823619,0.00405879945102957,6725.36606871546
6572,1624.01273707777,36.0042780719781,2.98804780767848e-05,0.507149705801613,-8.40095957689982e-05,7.47603753587213e-07,0.00937867563726462,0.0456873964882175,0.0024997743115796,7.50114000483738e-07,0.0254201795654404,7.50114000483738e-07,1.2509902810026e-06,0,0.0254189285751594,0,8.50095957603571e-05,0,0.0254179285703523,1e-08,0.001,7,0.00405121083037228,6724.98412504969
6573,1623.87450713496,36.0012533671313,2.98804780767729e-05,0.507148041702848,-8.40095862379525e-05,7.47461655981819e-07,0.00937689302536169,0.0456040709637367,0.00249682352531444,7.49971902594358e-07,0.0254152726312761,7.49971902594358e-07,1.25075250434291e-06,0,0.0254140218787717,0,8.50095862292844e-05,0,0.0254130218739468,1e-08,0.001,6.5857864,0.00404381979489241,6724.59446304006
6574,1623.7336322766,35.9982289167319,2.98804780767602e-05,0.507143917580583,-8.40095766981345e-05,7.47319481693853e-07,0.00937510945147726,0.0455316974322504,0.00249423377604342,7.49829728021332e-07,0.0254102398672813,7.49829728021332e-07,1.25051459936771e-06,0,0.0254089893526819,0,8.50095766894592e-05,0,0.0254079893478525,1e-08,0.001,6.2679492,0.00403740673292631,6724.19733427447
